image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
636.png,একজন পুরুষ বসে আছে।,0.7499999981250001,0.3333333329629629,0.4615384565680474,0.4615384565680474,0.18181817752066123,0.4615384565680474,0,0,0.36363636363636365,0.3333333329629629
1393.png,কিছু মানুষ আছে।,0.6666666644444444,0.2857142853061225,0.39999999500000005,0.39999999500000005,0.0,0.39999999500000005,0,0,0.2857142857142857,0.24999999968749997
8985.png,একটি <unk>,0.4999999975,0.3333333322222222,0.39999999360000005,0.39999999360000005,0.0,0.39999999360000005,0,0,0.09999999999999998,0.249999999375
8975.png,একজন লোক একটি <unk>,0.249999999375,0.16666666638888888,0.1999999948000001,0.1999999948000001,0.0,0.1999999948000001,0,0,0.25,0.1111111109876543
5627.png,কিছু মানুষ আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.4375,0.16666666638888888
IMG_20220921_123453.jpg,একটি ছেলে একটি <unk>,0.49999999875,0.1999999998,0.28571428122448983,0.28571428122448983,0.0,0.28571428122448983,0,0,0.375,0.1999999998
2374652725_32f90fa15c.jpg,একটি কুকুর বরফের মধ্যে দৌড়াচ্ছে,0.5999999988,0.3333333329629629,0.42857142336734694,0.42857142336734694,0.1249999960937501,0.33333332895061735,0,0,0.4,0.3333333329629629
1613.png,একজন পুরুষ আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.4,0.16666666638888888
7353.png,একজন পুরুষ আছে।,0.6666666644444444,0.2857142853061225,0.39999999500000005,0.39999999500000005,0.0,0.39999999500000005,0,0,0.36,0.24999999968749997
1134.png,একজন পুরুষ আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.46153846153846156,0.16666666638888888
3125309108_1011486589.jpg,একজন ফুটবল খেলোয়াড় বল নিয়ে দাঁড়িয়ে আছে,0.2857142853061225,0.2222222219753086,0.24999999476562512,0.24999999476562512,0.0,0.12499999492187522,0,0,0.375,0.14285714275510203
2371749487_d80195a2e7.jpg,একটি <unk> <unk> <unk> <unk>,0.3999999992,0.2222222219753086,0.2857142807142858,0.2857142807142858,0.16666666194444454,0.2857142807142858,0,0,0.2941176470588235,0.2222222219753086
634.png,একজন পুরুষ মাথায় একটি খুলি এবং তার বাবা তার পিছনে একটি শিশু আছে।,0.23076923059171597,0.4285714279591837,0.2999999951500001,0.2999999951500001,0.0,0.2999999951500001,0,0,0.3111111111111111,0.19999999986666667
3180.png,একজন নারী দাড়িয়ে আছে।,0.49999999875,0.33333333277777777,0.3999999944,0.3999999944,0.0,0.3999999944,0,0,0.4545454545454546,0.24999999968749997
5999.png,একটি মুরগি আছে।,0.3333333322222222,0.3333333322222222,0.33333332722222225,0.33333332722222225,0.0,0.33333332722222225,0,0,0.6363636363636364,0.1999999996
502671104_b2114246c7.jpg,একটি শিশু সুইমিংপুলে সাঁতার কাটছে,0.1999999996,0.16666666638888888,0.1818181765289258,0.1818181765289258,0.0,0.1818181765289258,0,0,0.29729729729729726,0.0999999999
6214.png,একটি <unk> একটি <unk>,0.7499999981250001,0.1874999998828125,0.29999999650000003,0.29999999650000003,0.1111111082098766,0.29999999650000003,0,0,0.2666666666666667,0.14285714275510203
2877088081_7ca408cb25.jpg,একজন লোক একটি সাইকেল চালাচ্ছে,0.3999999992,0.2857142853061225,0.33333332791666676,0.33333332791666676,0.0,0.33333332791666676,0,0,0.48275862068965514,0.1999999998
3352791995_8db4979aca.jpg,একটি ছোট ছেলে একটি <unk>,0.3999999992,0.24999999968749997,0.3076923024852071,0.3076923024852071,0.0,0.3076923024852071,0,0,0.34615384615384615,0.1999999998
3336759846_5220e27deb.jpg,একজন মহিলা একটি ছবির জন্য পোজ দিচ্ছে,0.4285714279591837,0.49999999916666665,0.4615384558579882,0.4615384558579882,0.36363635801652905,0.4615384558579882,0,0,0.7037037037037037,0.29999999969999996
514222285_aa0c8d05b7.jpg,একজন লোক একটি বরফের উপরে স্কি করছে,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.0,0.2666666613333334,0,0,0.41463414634146345,0.16666666652777776
8281.png,একটি শিশু পানিতে ভিজছে,0.7499999981250001,0.7499999981250001,0.7499999931250001,0.7499999931250001,0.33333332722222225,0.4999999937500001,0,0,0.303030303030303,0.5999999988
690.png,একজন নারী আছে।,0.9999999966666667,0.4285714279591837,0.5999999946000001,0.5999999946000001,0.24999999562500003,0.5999999946000001,0,0,0.41666666666666663,0.4285714279591837
IMG_20220915_163434.jpg,একটি শিশু আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.16666666666666663,0.0
1170586898.jpg,একটি শিশু একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি ছোট ছেলে একটি শিশু একটি,0.0499999999875,0.124999999921875,0.07142856732142881,0.07142856732142881,0.0,0.07142856732142881,0,0,0.2279411764705882,0.0624999999609375
4802.png,একজন পুরুষ আছে।,0.3333333322222222,0.3333333322222222,0.33333332722222225,0.33333332722222225,0.0,0.33333332722222225,0,0,0.4545454545454546,0.1999999996
7408.png,একজন পুরুষ আছে।,0.6666666644444444,0.3999999992,0.49999999406250006,0.49999999406250006,0.0,0.49999999406250006,0,0,0.47058823529411764,0.33333333277777777
2555.png,একজন বৃদ্ধ লোক বসে আছে।,0.5999999988,0.2727272724793388,0.374999995234375,0.374999995234375,0.14285713857142868,0.374999995234375,0,0,0.3548387096774194,0.23076923059171597
5898.png,একজন লোক একটি রাস্তা দিয়ে হেটে যাচ্ছে,0.14285714265306124,0.12499999984374999,0.13333332817777796,0.13333332817777796,0.0,0.13333332817777796,0,0,0.4054054054054054,0.07142857137755101
_MG_1672.JPG,একজন পুরুষ ছাতা নিয়ে দাঁড়িয়ে আছে,0.16666666638888888,0.16666666638888888,0.16666666138888903,0.16666666138888903,0.0,0.16666666138888903,0,0,0.33333333333333337,0.09090909082644627
IMG_0606.JPG,একজন পুরুষ ছাতা নিয়ে দাঁড়িয়ে আছে,0.49999999916666665,0.49999999916666665,0.4999999941666667,0.4999999941666667,0.24999999468750006,0.4999999941666667,0,0,0.6190476190476191,0.3333333329629629
3442.png,একটি রাস্তা দিয়ে একজন মানুষ আছে।,0.49999999916666665,0.1874999998828125,0.27272726851239676,0.27272726851239676,0.09999999615000013,0.24999999500000003,0,0,0.4,0.16666666652777776
8585.png,একজন লোক একটি সাইকেল চালিয়ে যাচ্ছে।,0.16666666638888888,0.14285714265306124,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.3846153846153846,0.08333333326388888
5454.png,কিছু ছেলে বসে আছে।,0.249999999375,0.249999999375,0.2499999943750001,0.2499999943750001,0.0,0.2499999943750001,0,0,0.4117647058823529,0.14285714265306124
2663794355_e726ec7e05.jpg,একজন লোক একটি মাছ ধরার চেষ্টা করছে,0.14285714265306124,0.16666666638888888,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.3870967741935484,0.08333333326388888
1357.png,একজন লোক বসে আছে,0.49999999875,0.11764705875432525,0.19047618721088438,0.19047618721088438,0.0,0.10526315445983389,0,0,0.2075471698113207,0.10526315783933518
2563578471_9a4e4c2ecc.jpg,একটি ছোট ছেলে একটি ছোট ছেলে একটি সৈকতে খেলছে,0.3333333329629629,0.4285714279591837,0.374999994609375,0.374999994609375,0.2857142804081633,0.374999994609375,0,0,0.5161290322580645,0.3333333329629629
peakpx.jpg,একজন নারী আছে।,0.3333333322222222,0.16666666638888888,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.33333333333333337,0.12499999984374999
566794440_f9ec673a2f.jpg,একজন লোক একটি বেসবল খেলছে,0.1999999996,0.3333333322222222,0.24999999468750006,0.24999999468750006,0.0,0.24999999468750006,0,0,0.4,0.14285714265306124
9100.png,একটি শিশু আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.5625,0.5999999988
2490863987_715383944a.jpg,একজন লোক একটি <unk>,0.9999999975,0.4444444439506172,0.6153846101775148,0.6153846101775148,0.18181817752066123,0.4615384565680474,0,0,0.4666666666666667,0.4444444439506172
pexels-niaz-sumon-103839943-10126101.jpg,একটি শিশু দাড়িয়ে আছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0
8425.png,একজন পুরুষ বসে আছে।,0.49999999875,0.6666666644444444,0.5714285648979592,0.5714285648979592,0.0,0.5714285648979592,0,0,0.6428571428571428,0.3999999992
7489.png,একটি কুকুর একটি গাছের নিচে দাঁড়িয়ে আছে,0.14285714265306124,0.16666666638888888,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.48,0.09090909082644627
2271671533_7538ccd556.jpg,একজন লোক পাহাড়ের চূড়ায় দাঁড়িয়ে আছে।,0.33333333277777777,0.2857142853061225,0.3076923022485208,0.3076923022485208,0.1818181765289258,0.3076923022485208,0,0,0.5,0.18181818165289254
