image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
636.png,একজন পুরুষ বসে আছে।,0.7499999981250001,0.3333333329629629,0.4615384565680474,0.4615384565680474,0.18181817752066123,0.4615384565680474,0,0,0.36363636363636365,0.3333333329629629
1393.png,কয়েকজন পুরুষ বসে আছে।,0.49999999875,0.16666666652777776,0.2499999959375,0.2499999959375,0.0,0.2499999959375,0,0,0.2857142857142857,0.14285714275510203
8985.png,একটি নৌকা দেখা যাচ্ছে।,0.49999999875,0.6666666644444444,0.5714285648979592,0.5714285648979592,0.39999999360000005,0.5714285648979592,0,0,0.5384615384615384,0.3999999992
8975.png,একজন পুরুষ দাড়িয়ে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0
5627.png,কয়েকজন মানুষ আছে।,0.6666666644444444,0.49999999875,0.5714285648979592,0.5714285648979592,0.39999999360000005,0.5714285648979592,0,0,0.6875,0.3999999992
IMG_20220921_123453.jpg,একটি ছেলে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা,0.0499999999875,0.1999999998,0.07999999676800014,0.07999999676800014,0.0,0.07999999676800014,0,0,0.1428571428571429,0.18181818165289254
2374652725_32f90fa15c.jpg,একটি কুকুর একটি কুকুর খেলছে,0.7999999984,0.4444444439506172,0.5714285660204083,0.5714285660204083,0.15384614934911253,0.5714285660204083,0,0,0.48571428571428577,0.24999999968749997
1613.png,কয়েকজন পুরুষ বসে আছে।,0.49999999875,0.49999999875,0.4999999937500001,0.4999999937500001,0.33333332722222225,0.4999999937500001,0,0,0.6,0.33333333277777777
7353.png,একজন পুরুষ দাড়িয়ে আছে।,0.49999999875,0.2857142853061225,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.4,0.2222222219753086
1134.png,একজন পুরুষ বসে আছে।,0.49999999875,0.49999999875,0.4999999937500001,0.4999999937500001,0.33333332722222225,0.4999999937500001,0,0,0.6428571428571428,0.33333333277777777
3125309108_1011486589.jpg,একদল লোক বল নিয়ে খেলছে,0.3999999992,0.2222222219753086,0.2857142807142858,0.2857142807142858,0.0,0.2857142807142858,0,0,0.3783783783783784,0.16666666652777776
2371749487_d80195a2e7.jpg,একটি শিশু একটি <unk>,0.7499999981250001,0.2727272724793388,0.3999999955555556,0.3999999955555556,0.15384615005917168,0.3999999955555556,0,0,0.33333333333333337,0.1999999998
634.png,একজন পুরুষ মাথায় <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,0.0499999999875,0.2857142853061225,0.08510638040742426,0.08510638040742426,0.0,0.08510638040742426,0,0,0.0625,0.2222222219753086
3180.png,একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন,0.0499999999875,0.33333333277777777,0.08695651943289232,0.08695651943289232,0.0,0.08695651943289232,0,0,0.2857142857142857,0.2857142853061225
5999.png,একটি মুরগি ও একটি মুরগি আছে।,0.16666666638888888,0.3333333322222222,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.4,0.16666666638888888
502671104_b2114246c7.jpg,একটি শিশু একটি পুকুরে লাফ দিচ্ছে,0.33333333277777777,0.18181818165289254,0.2352941128027682,0.2352941128027682,0.0,0.2352941128027682,0,0,0.29729729729729726,0.07692307686390532
6214.png,একজন লোক একটি <unk>,0.7499999981250001,0.1874999998828125,0.29999999650000003,0.29999999650000003,0.1111111082098766,0.2499999943750001,0,0,0.4666666666666667,0.19999999986666667
2877088081_7ca408cb25.jpg,এক ব্যক্তি একটি স্কেটবোর্ডে চড়ে শূন্যে লাফ দিচ্ছে,0.24999999968749997,0.2222222219753086,0.23529411238754333,0.23529411238754333,0.13333332817777796,0.23529411238754333,0,0,0.4864864864864865,0.13333333324444444
3352791995_8db4979aca.jpg,একটি ছোট ছেলে একটি <unk>,0.3999999992,0.24999999968749997,0.3076923024852071,0.3076923024852071,0.0,0.3076923024852071,0,0,0.34615384615384615,0.1999999998
3336759846_5220e27deb.jpg,একজন মহিলা এবং একজন মহিলা এবং তার <unk> <unk>,0.3333333329629629,0.29999999969999996,0.31578946836565097,0.31578946836565097,0.11764705370242234,0.31578946836565097,0,0,0.4722222222222222,0.16666666652777776
514222285_aa0c8d05b7.jpg,একজন স্কাইয়ার বরফের পাহাড় বেয়ে নামছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3414634146341463,0.0
8281.png,একটি শিশু একটি শিশু পানিতে সাঁতার কাটছে,0.4285714279591837,0.7499999981250001,0.5454545398347109,0.5454545398347109,0.2222222172839507,0.36363635834710756,0,0,0.4242424242424242,0.49999999916666665
690.png,একজন নারী বসে আছে।,0.9999999975,0.571428570612245,0.7272727213223142,0.7272727213223142,0.44444443901234576,0.7272727213223142,0,0,0.5416666666666667,0.571428570612245
IMG_20220915_163434.jpg,একটি শিশু একটি <unk> <unk> <unk> <unk> <unk> <unk>,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.23076923076923073,0.0
1170586898.jpg,একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু একটি শিশু,0.0499999999875,0.124999999921875,0.07142856732142881,0.07142856732142881,0.0,0.07142856732142881,0,0,0.2158273381294964,0.07142857137755101
4802.png,একজন পুরুষ আছে।,0.3333333322222222,0.3333333322222222,0.33333332722222225,0.33333332722222225,0.0,0.33333332722222225,0,0,0.4545454545454546,0.1999999996
7408.png,একজন পুরুষ বসে আছে।,0.49999999875,0.3999999992,0.4444444385185186,0.4444444385185186,0.0,0.4444444385185186,0,0,0.3529411764705882,0.2857142853061225
2555.png,একজন বয়স্ক পুরুষ বসে আছে।,0.7999999984,0.3636363633057851,0.499999995078125,0.499999995078125,0.14285713857142868,0.499999995078125,0,0,0.3902439024390244,0.3333333330555555
5898.png,একজন পুরুষ একটি দোকানের সামনে দাঁড়িয়ে আছে,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.15384614863905344,0.2666666613333334,0,0,0.5666666666666667,0.15384615372781063
_MG_1672.JPG,একজন পুরুষ দাড়িয়ে আছে,0.249999999375,0.14285714265306124,0.1818181768595043,0.1818181768595043,0.0,0.1818181768595043,0,0,0.4,0.0999999999
IMG_0606.JPG,একজন পুরুষ দাড়িয়ে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,0.0
3442.png,একজন মানুষ আছে।,0.3333333322222222,0.0999999999,0.15384615005917168,0.15384615005917168,0.0,0.15384615005917168,0,0,0.25,0.0999999999
8585.png,একজন পুরুষ একটি শিশু আছে।,0.1999999996,0.249999999375,0.2222222167901236,0.2222222167901236,0.0,0.2222222167901236,0,0,0.3076923076923077,0.12499999984374999
5454.png,কয়েকজন পুরুষ বসে আছে।,0.249999999375,0.249999999375,0.2499999943750001,0.2499999943750001,0.0,0.2499999943750001,0,0,0.31034482758620685,0.14285714265306124
2663794355_e726ec7e05.jpg,একটি শিশু একটি নৌকা থেকে <unk>,0.16666666638888888,0.16666666638888888,0.16666666138888903,0.16666666138888903,0.0,0.16666666138888903,0,0,0.5,0.0999999999
1357.png,একজন পুরুষ বসে আছে।,0.49999999875,0.13333333324444444,0.21052631224376733,0.21052631224376733,0.0,0.21052631224376733,0,0,0.18867924528301883,0.14285714275510203
2563578471_9a4e4c2ecc.jpg,একটি শিশু একটি ছোট ছেলে বসে আছে,0.7142857132653061,0.7142857132653061,0.7142857082653062,0.7142857082653062,0.4999999941666667,0.7142857082653062,0,0,0.5217391304347826,0.6249999992187499
peakpx.jpg,একজন নারী আছে।,0.3333333322222222,0.16666666638888888,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.33333333333333337,0.12499999984374999
566794440_f9ec673a2f.jpg,একজন বেসবল খেলোয়াড় বলে লাথি মারছে,0.16666666638888888,0.3333333322222222,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.45833333333333337,0.12499999984374999
9100.png,একটি শিশু আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.5625,0.5999999988
2490863987_715383944a.jpg,একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন পুরুষ এবং একজন,0.02499999999375,0.1111111109876543,0.04081632351520222,0.04081632351520222,0.0,0.04081632351520222,0,0,0.25,0.09090909082644627
pexels-niaz-sumon-103839943-10126101.jpg,একটি শিশু বসে আছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0
8425.png,একজন পুরুষ বসে আছে।,0.49999999875,0.6666666644444444,0.5714285648979592,0.5714285648979592,0.0,0.5714285648979592,0,0,0.6428571428571428,0.3999999992
7489.png,একটি কুকুর একটি <unk>,0.249999999375,0.16666666638888888,0.1999999948000001,0.1999999948000001,0.0,0.1999999948000001,0,0,0.34782608695652173,0.12499999984374999
2271671533_7538ccd556.jpg,পাহাড়ের চূড়ায় একজন লোক পাহাড়ের চূড়ায় দাঁড়িয়ে আছে,0.37499999953124996,0.37499999953124996,0.37499999453125,0.37499999453125,0.15384614863905344,0.37499999453125,0,0,0.4375,0.23076923059171597
314685044_da4390728e.jpg,একজন লোক একটি দোকানের সামনে দাঁড়িয়ে আছে,0.4285714279591837,0.3333333329629629,0.374999994609375,0.374999994609375,0.0,0.374999994609375,0,0,0.5757575757575757,0.23076923059171597
5334.png,একটি নৌকায় কয়েকজন মানুষ আছে।,0.3999999992,0.3999999992,0.39999999420000004,0.39999999420000004,0.2499999943750001,0.39999999420000004,0,0,0.34375,0.24999999968749997
3435233065_3411f2d29d.jpg,একটি শিশু একটি গাছের নিচে লাফ দিচ্ছে,0.571428570612245,0.6666666655555555,0.6153846094674558,0.6153846094674558,0.1818181765289258,0.6153846094674558,0,0,0.625,0.49999999937499995
6424.png,একজন পুরুষ দাড়িয়ে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.375,0.0
