image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
636.png,তিনজন পুরুষ ও একটি শিশু বসে আছে।,0.571428570612245,0.28571428551020406,0.3809523761451248,0.3809523761451248,0.21052631124653745,0.3809523761451248,0,0,0.48484848484848486,0.24999999984375
1393.png,কিছু মানুষ বসে আছে।,0.49999999875,0.2857142853061225,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.3571428571428571,0.2222222219753086
8985.png,দূরে একটি বাড়ি দেখা যাচ্ছে।,0.3999999992,0.6666666644444444,0.49999999406250006,0.49999999406250006,0.33333332777777785,0.49999999406250006,0,0,0.4375,0.33333333277777777
8975.png,দেয়ালে একটি দেয়ালে হেলান দিয়ে দেয়ালের উপরে উঠছে আর দেয়ালে হেলান দিয়ে দেয়ালের উপরে উঠছে আর দেয়ালে হেলান দিয়ে দেয়ালের উপরে উঠছে আর দেয়ালে হেলান দিয়ে দেয়ালের উপরে উঠছে আর দেয়ালে হেলান দিয়ে দেয়ালের উপরে উঠছে আর দেয়ালে হেলান দিয়ে,0.0499999999875,0.33333333277777777,0.08695651943289232,0.08695651943289232,0.0,0.08695651943289232,0,0,0.130718954248366,0.16666666652777776
5627.png,পাহাড়ি রাস্তায় কয়েকজন মানুষ দাড়িয়ে আছে।,0.33333333277777777,0.49999999875,0.3999999944,0.3999999944,0.24999999468750006,0.3999999944,0,0,0.43999999999999995,0.24999999968749997
IMG_20220921_123453.jpg,একটি মেয়ে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা থেকে একটি নৌকা,0.02499999999375,0.0999999999,0.039999996784000263,0.039999996784000263,0.0,0.039999996784000263,0,0,0.1428571428571429,0.08333333326388888
2374652725_32f90fa15c.jpg,একটি কালো কুকুর তুষার দিয়ে দাঁড়িয়ে আছে।,0.4285714279591837,0.29999999969999996,0.35294117121107266,0.35294117121107266,0.2666666615111111,0.35294117121107266,0,0,0.5428571428571429,0.24999999979166665
1613.png,একজন পুরুষ একটি শিশু আছে।,0.1999999996,0.249999999375,0.2222222167901236,0.2222222167901236,0.0,0.2222222167901236,0,0,0.33333333333333337,0.12499999984374999
7353.png,একজন পুরুষ মাথায় ইট নিচ্ছে।,0.1999999996,0.14285714265306124,0.16666666152777793,0.16666666152777793,0.0,0.16666666152777793,0,0,0.31999999999999995,0.09090909082644627
1134.png,সামনে তিনজন বালিকা সাইকেল চালাচ্ছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2727272727272727,0.0
