image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
636.png,একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন পুরুষ ও একজন,0.07499999998125,0.3333333329629629,0.1224489765431071,0.1224489765431071,0.042553188646446534,0.1224489765431071,0,0,0.16326530612244894,0.2222222219753086
1393.png,সামনে দিয়ে একজন পুরুষ বসে আছে।,0.33333333277777777,0.2857142853061225,0.3076923022485208,0.3076923022485208,0.0,0.3076923022485208,0,0,0.2857142857142857,0.18181818165289254
8985.png,দূরে একটি বড় গাছ আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19999999999999996,0.0
8975.png,দেয়ালে লাগানো একজন কালো পাঞ্জাবি পরে দেয়ালে লাগানো জায়গায় কেউ ছবি দেখা যাচ্ছে।,0.07692307686390532,0.16666666638888888,0.10526315346260404,0.10526315346260404,0.0,0.10526315346260404,0,0,0.2857142857142857,0.0624999999609375
5627.png,কয়েকজন পুরুষ দাড়িয়ে আছে।,0.49999999875,0.16666666652777776,0.2499999959375,0.2499999959375,0.14285713928571436,0.2499999959375,0,0,0.5625,0.14285714275510203
IMG_20220921_123453.jpg,একটি মেয়ে একটি নৌকা বাইছে,0.1999999996,0.0999999999,0.13333332871111125,0.13333332871111125,0.0,0.13333332871111125,0,0,0.375,0.08333333326388888
2374652725_32f90fa15c.jpg,একটি কালো কুকুর মুখের মধ্যে একটি কালো কুকুর দৌড়ে বেড়াচ্ছে,0.49999999949999996,0.5555555549382716,0.5263157839335181,0.5263157839335181,0.22222221697530875,0.49999999450000004,0,0,0.475,0.2727272724793388
1613.png,১ জন মহিলা খাতায় কিছু মানুষ আছে।,0.2857142853061225,0.49999999875,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.31818181818181823,0.2222222219753086
7353.png,একজন পুরুষ মাথায় ইট নিয়ে আছে।,0.49999999916666665,0.4285714279591837,0.4615384558579882,0.4615384558579882,0.1818181765289258,0.4615384558579882,0,0,0.36,0.29999999969999996
1134.png,সামনে দুইজন নারী ও দুইটি শিশু আছে।,0.2857142853061225,0.49999999875,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.30434782608695654,0.2222222219753086
3125309108_1011486589.jpg,সাদা কালো রঙের একজন <unk> খেলোয়াড় বল ধরার জন্য <unk>,0.3999999996,0.4444444439506172,0.4210526261495845,0.4210526261495845,0.23529411238754333,0.31578946836565097,0,0,0.30000000000000004,0.28571428551020406
2371749487_d80195a2e7.jpg,একটি লোক একটি চার চাকার বাইক চালাচ্ছে,0.2857142853061225,0.18181818165289254,0.22222221722222232,0.22222221722222232,0.0,0.22222221722222232,0,0,0.46153846153846156,0.0999999999
634.png,একজন পুরুষ মাথায় গোল হয়ে বসে আছে একজন ছোট ছেলে হাতে একটি <unk>,0.15384615372781063,0.2857142853061225,0.1999999952500001,0.1999999952500001,0.0,0.1999999952500001,0,0,0.28260869565217395,0.11764705875432525
3180.png,একজন পুরুষ ও একজন নারী আছে।,0.6666666655555555,0.6666666655555555,0.6666666605555556,0.6666666605555556,0.0,0.3333333277777778,0,0,0.6363636363636364,0.571428570612245
5999.png,একটি <unk>,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2727272727272727,0.0
