image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
636.png,একজন পুরুষ ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন,0.099999999975,0.4444444439506172,0.1632653030570596,0.1632653030570596,0.0851063801177004,0.1632653030570596,0,0,0.1777777777777778,0.3333333329629629
1393.png,কিছু মানুষ আছে।,0.6666666644444444,0.2857142853061225,0.39999999500000005,0.39999999500000005,0.0,0.39999999500000005,0,0,0.2857142857142857,0.24999999968749997
8985.png,দূরে শহীদ মিনার।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15217391304347827,0.0
8975.png,একজন পুরুষ দাড়িয়ে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0
5627.png,কয়েকজন মানুষ আছে।,0.6666666644444444,0.49999999875,0.5714285648979592,0.5714285648979592,0.39999999360000005,0.5714285648979592,0,0,0.6875,0.3999999992
IMG_20220921_123453.jpg,একটি মেয়ে একটি জাহাজের ডেকের উপর দিয়ে একটি <unk>,0.1111111109876543,0.0999999999,0.10526315279778417,0.10526315279778417,0.0,0.10526315279778417,0,0,0.3055555555555556,0.06666666662222222
2374652725_32f90fa15c.jpg,একটি কালো কুকুর বরফে দাঁড়িয়ে আছে।,0.6666666655555555,0.3333333330555555,0.4444444395061729,0.4444444395061729,0.2857142807142858,0.37499999484375,0,0,0.48571428571428577,0.28571428551020406
1613.png,কয়েকজন মানুষ আছে।,0.6666666644444444,0.49999999875,0.5714285648979592,0.5714285648979592,0.0,0.5714285648979592,0,0,0.5333333333333333,0.3999999992
7353.png,একজন পুরুষ মাথায় ইট নিয়ে আছে।,0.49999999916666665,0.4285714279591837,0.4615384558579882,0.4615384558579882,0.1818181765289258,0.4615384558579882,0,0,0.36,0.29999999969999996
1134.png,সামনে একজন নারী ও দুইটি শিশু আছে।,0.2857142853061225,0.49999999875,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.30434782608695654,0.2222222219753086
3125309108_1011486589.jpg,একজন <unk> খেলোয়াড় বল হাতে নিয়ে দাঁড়িয়ে আছে,0.24999999968749997,0.2222222219753086,0.23529411238754333,0.23529411238754333,0.0,0.11764705370242234,0,0,0.35,0.13333333324444444
2371749487_d80195a2e7.jpg,একটি <unk> একটি এটিভিতে বসে আছে,0.8333333319444445,0.45454545413223135,0.5882352888581315,0.5882352888581315,0.2666666618666667,0.47058823017301044,0,0,0.41666666666666663,0.3999999996
634.png,একজন পুরুষ মাথায় একটি <unk>,0.3999999992,0.2857142853061225,0.33333332791666676,0.33333332791666676,0.0,0.33333332791666676,0,0,0.41666666666666663,0.1999999998
3180.png,একজন নারী ও একজন নারী আছে।,0.49999999916666665,0.49999999916666665,0.4999999941666667,0.4999999941666667,0.19999999460000012,0.4999999941666667,0,0,0.7272727272727273,0.4285714279591837
5999.png,একটি <unk>,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2727272727272727,0.0
502671104_b2114246c7.jpg,একটি শিশু একটি পুকুরে সাঁতার কাটছে,0.33333333277777777,0.18181818165289254,0.2352941128027682,0.2352941128027682,0.0,0.2352941128027682,0,0,0.4054054054054054,0.07692307686390532
6214.png,একটি ফটক আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.4285714285714286,0.16666666638888888
2877088081_7ca408cb25.jpg,একজন স্কেটবোর্ডার একটি বাঁকে ঘুরছে,0.5999999988,0.4285714279591837,0.4999999943055557,0.4999999943055557,0.3999999944,0.4999999943055557,0,0,0.6896551724137931,0.3333333329629629
3352791995_8db4979aca.jpg,একজন মহিলা একটি শান্তির চিহ্ন দেখাচ্ছে,0.33333333277777777,0.16666666652777776,0.22222221753086427,0.22222221753086427,0.0,0.1428571377551022,0,0,0.4375,0.124999999921875
3336759846_5220e27deb.jpg,একজন মহিলা একটি <unk>,0.7499999981250001,0.29999999969999996,0.42857142387755104,0.42857142387755104,0.0,0.28571428122448983,0,0,0.29268292682926833,0.29999999969999996
514222285_aa0c8d05b7.jpg,একজন লোক একটি বরফের পাহাড়ে স্কি করছে,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.0,0.2666666613333334,0,0,0.5,0.16666666652777776
8281.png,একটি ছেলে পানিতে সাঁতার কাটছে,0.3999999992,0.49999999875,0.4444444385185186,0.4444444385185186,0.0,0.2857142807142858,0,0,0.4545454545454546,0.2857142853061225
690.png,একজন নারী আছে।,0.9999999966666667,0.4285714279591837,0.5999999946000001,0.5999999946000001,0.24999999562500003,0.5999999946000001,0,0,0.41666666666666663,0.4285714279591837
IMG_20220915_163434.jpg,একটি শিশু আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.16666666666666663,0.0
1170586898.jpg,একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি ছেলে এবং একটি,0.07499999998125,0.1874999998828125,0.10714285302295935,0.10714285302295935,0.0,0.10714285302295935,0,0,0.24812030075187974,0.124999999921875
4802.png,একটি মাছ ধরার জাল দিয়ে মাছ বিক্রি করছেন।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2142857142857143,0.0
7408.png,একজন নারী আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.5882352941176471,0.5999999988
2555.png,একজন বৃদ্ধ নারী তাকিয়ে আছে।,0.5999999988,0.2727272724793388,0.374999995234375,0.374999995234375,0.0,0.374999995234375,0,0,0.31707317073170727,0.23076923059171597
5898.png,একটি শিশু আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19999999999999996,0.0
_MG_1672.JPG,একজন লোক একটি <unk>,0.249999999375,0.249999999375,0.2499999943750001,0.2499999943750001,0.0,0.2499999943750001,0,0,0.4,0.14285714265306124
IMG_0606.JPG,একজন পুরুষ ও একজন পুরুষ একটি শিশু আছে।,0.12499999984374999,0.12499999984374999,0.12499999484375018,0.12499999484375018,0.0,0.12499999484375018,0,0,0.31034482758620685,0.07692307686390532
3442.png,রাস্তার পাশ দিয়ে একজন মানুষ আছে।,0.16666666638888888,0.0999999999,0.12499999515625017,0.12499999515625017,0.0,0.12499999515625017,0,0,0.32499999999999996,0.07692307686390532
8585.png,একজন পুরুষ আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3571428571428571,0.0
5454.png,কয়েকজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন নারী ও একজন,0.0499999999875,0.24999999968749997,0.08333333052083343,0.08333333052083343,0.043478258270321514,0.08333333052083343,0,0,0.12592592592592589,0.1999999998
2663794355_e726ec7e05.jpg,একজন লোক একটি পাথরের উপর বসে আছে,0.2857142853061225,0.2222222219753086,0.24999999476562512,0.24999999476562512,0.0,0.24999999476562512,0,0,0.4358974358974359,0.14285714275510203
1357.png,একজন পুরুষ বসে আছে।,0.49999999875,0.13333333324444444,0.21052631224376733,0.21052631224376733,0.0,0.21052631224376733,0,0,0.18867924528301883,0.14285714275510203
2563578471_9a4e4c2ecc.jpg,একটি ছেলে সৈকতে বসে আছে,0.7999999984,0.571428570612245,0.6666666606944446,0.6666666606944446,0.1999999948000001,0.6666666606944446,0,0,0.6956521739130435,0.49999999937499995
peakpx.jpg,একজন নারী আছে।,0.3333333322222222,0.16666666638888888,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.33333333333333337,0.12499999984374999
